엔터티1,엔터티1유형,관계,엔터티2,엔터티2유형,속성
UAE,국가,수입국,미국,국가,시기:2024년;국가:UAE
UAE,국가,수입국,사우디아라비아,국가,시기:2024년;국가:UAE
UAE,국가,수입국,중국,국가,시기:2024년;국가:UAE
UAE,국가,수입국,프랑스,국가,시기:2024년;국가:UAE
UAE,국가,수입국,영국,국가,시기:2024년;국가:UAE
UAE,국가,수입국,캐나다,국가,시기:2024년;국가:UAE
UAE,국가,수입국,뉴질랜드,국가,시기:2024년;국가:UAE
UAE,국가,수입액,약 23.2십억 달러,금액,시기:2024년;국가:UAE
한국,국가,수입액,약 4.2백만 달러,금액,시기:2024년;국가:한국
한국,국가,수출액,약 2.5억 달러,금액,시기:2024년;국가:한국
한국,국가,수출품목,라면,품목,시기:2024년;국가:한국
한국,국가,수출품목,조제식료품(기타),품목,시기:2024년;국가:한국
한국,국가,수출품목,차,품목,시기:2024년;국가:한국
한국,국가,수출품목,마태(설탕대용물 함유),품목,시기:2024년;국가:한국
한국,국가,수출품목,비스킷류,품목,시기:2024년;국가:한국
한국,국가,수출품목,아이스크림,품목,시기:2024년;국가:한국
UAE,국가,라벨링제도,할랄 인증,관계,시기:2024년;국가:UAE
UAE,국가,라벨링제도,제품명,관계,시기:2024년;국가:UAE
UAE,국가,라벨링제도,성분목록,관계,시기:2024년;국가:UAE
UAE,국가,라벨링제도,보관조건,관계,시기:2024년;국가:UAE
UAE,국가,라벨링제도,원산지,관계,시기:2024년;국가:UAE
UAE,국가,라벨링제도,제조일자,관계,시기:2024년;국가:UAE
UAE,국가,라벨링제도,유통기한,관계,시기:2024년;국가:UAE
UAE,국가,라벨링제도,사용방법,관계,시기:2024년;국가:UAE
UAE,국가,인증,ESMA 할랄 인증,관계,시기:2024년;국가:UAE
UAE,국가,인증,할랄 인증,관계,시기:2024년;국가:UAE
UAE,국가,인증,FSMS/GMP/GHP or QMS 증명서,관계,시기:2024년;국가:UAE
UAE,국가,인증,성분 목록표,관계,시기:2024년;국가:UAE
UAE,국가,인증,자기증명서,관계,시기:2024년;국가:UAE
UAE,국가,인증,성분/원재료 및 생산절차,관계,시기:2024년;국가:UAE
UAE,국가,인증,라벨 디자인,관계,시기:2024년;국가:UAE
UAE,국가,인증,자기증명서,관계,시기:2024년;국가:UAE
UAE,국가,인증,할랄 인증서,관계,시기:2024년;국가:UAE
UAE,국가,환경규제,일회용품 사용 규제,관계,시기:2024년;국가:UAE
UAE,국가,환경규제,일회용 비닐봉지,관계,시기:2024년;국가:UAE
UAE,국가,환경규제,스티로폼 용기,관계,시기:2025년;국가:UAE
UAE,국가,환경규제,플라스틱 컵,관계,시기:2026년;국가:UAE
UAE,국가,환경규제,플라스틱 용기,관계,시기:2026년;국가:UAE
UAE,국가,환경규제,플라스틱 식기,관계,시기:2026년;국가:UAE
UAE,국가,대체단백질,식물성 육류,관계,시기:2024년;국가:UAE
UAE,국가,대체단백질,배양육,관계,시기:2024년;국가:UAE
UAE,국가,대체단백질,정밀 발효 식품,관계,시기:2024년;국가:UAE
UAE,국가,대체단백질,대체 유제품,관계,시기:2024년;국가:UAE
UAE,국가,대체단백질,대체 유제품,관계,시기:2024년;국가:UAE
UAE,국가,대체단백질,배양육,관계,시기:2024년;국가:UAE
UAE,국가,대체단백질,정밀 발효 식품,관계,시기:2024년;국가:UAE
UAE,국가,한국문화,한식,관계,시기:2024년;국가:UAE
한국,국가,한국문화,한식,관계,시기:2024년;국가:한국
